From Timestamp;TotalUsage;NetUsage;ProductionWKK;TotalChiller;RemainingUsage;PricesElec;ExtraCost;TotalPrices;ChillerBanks
20/04/2022 14:00;2226;836;1390;1;2225;256,25;50;256;0
20/04/2022 15:00;2204;824;1380;2;2202;232,26;50;232,6;0
20/04/2022 16:00;2150;790;1360;1;2149;207,93;50;203,8;0
20/04/2022 17:00;2050;770;1280;1;2049;181,77;50;178,5;0
20/04/2022 18:00;1960;740;1220;2;1958;170,48;50;163,2;0
20/04/2022 19:00;1850;760;1090;2;1848;161,67;50;160,9;0
20/04/2022 20:00;1220;1220;0;2;1218;150;50;244;0
20/04/2022 21:00;1270;1270;0;2;1268;159,4;50;265,9;0
20/04/2022 22:00;1290;1290;0;272;1018;170,39;50;284,3;600
20/04/2022 23:00;1180;1180;0;633;547;185,13;50;277,5;1600
21/04/2022 0:00;1140;1140;0;610;530;204,96;50;290,7;1600
21/04/2022 1:00;1120;1120;0;580;540;220,62;50;303,1;1500
21/04/2022 2:00;1120;1120;0;578;542;223,61;50;306,4;1600
21/04/2022 3:00;1100;1100;0;575;525;220,44;50;297,5;1600
21/04/2022 4:00;1150;1150;0;574;576;199,71;50;287,2;1600
21/04/2022 5:00;1150;1150;0;582;568;177,88;50;262,1;1500
21/04/2022 6:00;1060;1060;0;578;482;185,08;50;249,2;1600
21/04/2022 7:00;1200;1200;0;375;825;180,7;50;276,8;700
21/04/2022 8:00;1390;1390;0;1;1389;187,01;50;329,4;0
21/04/2022 9:00;1380;1380;0;2;1378;179,41;50;316,6;0
21/04/2022 10:00;1450;1450;0;2;1448;176,09;50;327,8;0
21/04/2022 11:00;1470;1470;0;2;1468;189,58;50;352,2;0
21/04/2022 12:00;1450;1450;0;1;1449;218,07;50;388,7;0
21/04/2022 13:00;1500;1430;70;2;1498;239,95;50;414,6;0
21/04/2022 14:00;3040;1670;1370;1;3039;244,1;50;491,1;0
21/04/2022 15:00;3720;2330;1390;1;3719;221,05;50;631,5;0
21/04/2022 16:00;2700;1310;1390;2;2698;195,85;50;322,1;0
21/04/2022 17:00;2560;1190;1370;2;2558;137,9;50;223,6;0
21/04/2022 18:00;2840;1540;1300;1;2839;126,89;50;272,4;0
21/04/2022 19:00;2180;940;1240;1;2179;102,65;50;143,5;0
21/04/2022 20:00;2330;1130;1200;3;2327;91,39;50;159,8;0
21/04/2022 21:00;2050;1370;680;1;2049;91,07;50;193,3;0
21/04/2022 22:00;1350;1350;0;272;1078;106,72;50;211,6;600
21/04/2022 23:00;1200;1200;0;647;553;131,51;50;217,8;1500
22/04/2022 0:00;1670;1190;480;612;1058;168,48;50;260;1500
22/04/2022 1:00;2290;1140;1150;604;1686;209,61;50;296;1600
22/04/2022 2:00;2250;1110;1140;581;1669;209,97;50;288,6;1500
22/04/2022 3:00;2280;1140;1140;577;1703;182,44;50;265;1600
22/04/2022 4:00;2320;1170;1150;579;1741;190,17;50;281;1600
22/04/2022 5:00;2360;1220;1140;585;1775;147;50;240,3;1600
22/04/2022 6:00;2440;1300;1140;585;1855;150;50;260;1400
22/04/2022 7:00;2280;1140;1140;408;1872;118,39;50;192;900
22/04/2022 8:00;2450;1310;1140;2;2448;110,2;50;209,9;0
22/04/2022 9:00;2530;1380;1150;1;2529;129,37;50;247,5;0
22/04/2022 10:00;2610;1470;1140;2;2608;121,56;50;252,2;0
22/04/2022 11:00;2600;1460;1140;2;2598;122,38;50;251,7;0
22/04/2022 12:00;2570;1420;1150;1;2569;132,19;50;258,7;0
22/04/2022 13:00;2810;1670;1140;2;2808;147,96;50;330,6;0
22/04/2022 14:00;3580;2440;1140;2;3578;143;50;470,9;0
22/04/2022 15:00;2610;1460;1150;1;2609;15,52;50;95,7;0
22/04/2022 16:00;3080;1940;1140;1;3079;-40;50;19,4;0
22/04/2022 17:00;3300;2160;1140;3;3297;-20;50;64,8;0
22/04/2022 18:00;3210;2070;1140;1;3209;-45;50;10,4;0
22/04/2022 19:00;2220;1070;1150;1;2219;-55;50;-5,4;0
22/04/2022 20:00;2060;920;1140;2;2058;-65;50;-13,8;0
22/04/2022 21:00;2480;1340;1140;2;2478;-40;50;13,4;0
22/04/2022 22:00;2510;1370;1140;299;2211;-30;50;27,4;700
22/04/2022 23:00;2390;1240;1150;678;1712;28;50;96,7;1600
23/04/2022 0:00;2320;1180;1140;642;1678;123,68;50;204,9;1600
23/04/2022 1:00;1170;1170;;0;1170;168,19;50;255,3;0
23/04/2022 2:00;3420;1140;2280;1257;2163;171,72;50;252,8;3300
23/04/2022 3:00;2290;1140;1150;628;1662;144,48;50;221,7;1600
23/04/2022 4:00;2320;1180;1140;634;1686;131,32;50;214;1600
23/04/2022 5:00;2360;1220;1140;642;1718;112,12;50;197,8;1700
23/04/2022 6:00;2520;1380;1140;403;2117;113,03;50;225;700
23/04/2022 7:00;2280;1130;1150;1;2279;104,56;50;174,7;0
23/04/2022 8:00;2390;1250;1140;2;2388;84,54;50;168,2;0
23/04/2022 9:00;2460;1320;1140;2;2458;86,79;50;180,6;0
23/04/2022 10:00;2580;1440;1140;1;2579;81,13;50;188,8;0
23/04/2022 11:00;3470;2320;1150;2;3468;80,73;50;303,3;0
23/04/2022 12:00;3530;2390;1140;2;3528;71,46;50;290,3;0
23/04/2022 13:00;3580;2440;1140;1;3579;85,86;50;331,5;0
23/04/2022 14:00;2900;1750;1150;1;2899;60,15;50;192,8;0
23/04/2022 15:00;2730;1590;1140;2;2728;8,93;50;93,7;0
23/04/2022 16:00;2660;1520;1140;1;2659;-3,5;50;70,7;0
23/04/2022 17:00;2550;1410;1140;2;2548;-20;50;42,3;0
23/04/2022 18:00;2430;1290;1140;3;2427;-73,8;50;-30,7;0
23/04/2022 19:00;2300;1170;1130;1;2299;-100;50;-58,5;0
23/04/2022 20:00;2350;1240;1110;1;2349;-64,4;50;-17,9;0
23/04/2022 21:00;2750;1650;1100;2;2748;-14,05;50;59,3;0
23/04/2022 22:00;2820;1720;1100;329;2491;45,01;50;163,4;900
23/04/2022 23:00;2680;1580;1100;703;1977;111,24;50;254,8;1400
24/04/2022 0:00;2620;1530;1090;655;1965;165,01;50;329;1700
24/04/2022 1:00;2250;1500;750;649;1601;198,65;50;373;1400
24/04/2022 2:00;1500;1500;0;645;855;224,95;50;412,4;1700
24/04/2022 3:00;1470;1470;0;640;830;217,3;50;392,9;1600
24/04/2022 4:00;1500;1500;0;634;866;205,73;50;383,6;1500
24/04/2022 5:00;1560;1560;0;626;934;186,99;50;369,7;1700
24/04/2022 6:00;1730;1730;0;328;1402;184,96;50;406,5;600
24/04/2022 7:00;1420;1420;0;63;1357;183,78;50;332;0
24/04/2022 8:00;1500;1500;0;2;1498;185,63;50;353,4;0
24/04/2022 9:00;1620;1620;0;2;1618;186,1;50;382,5;0
24/04/2022 10:00;1660;1660;0;1;1659;188,12;50;395,3;0
24/04/2022 11:00;1670;1670;0;1;1669;200,06;50;417,6;0
24/04/2022 12:00;1650;1650;0;3;1647;237,23;50;473,9;0
24/04/2022 13:00;1680;1680;0;1;1679;261,87;50;523,9;0
24/04/2022 14:00;1700;1700;0;1;1699;272,47;50;548,2;0
24/04/2022 15:00;1670;1670;0;1;1669;249,06;50;499,4;0
24/04/2022 16:00;1590;1590;0;2;1588;232,59;50;449,3;0
24/04/2022 17:00;1470;1470;0;2;1468;227,97;50;408,6;0
24/04/2022 18:00;1410;1410;0;1;1409;211;50;368;0
24/04/2022 19:00;1360;1360;0;3;1357;200;50;340;0
24/04/2022 20:00;1370;1370;0;1;1369;194,9;50;335,5;0
24/04/2022 21:00;1810;1810;0;1;1809;191,99;50;438;0
24/04/2022 22:00;1770;1770;0;308;1462;189,5;50;423,9;800
24/04/2022 23:00;1600;1600;0;643;957;203,8;50;406,1;1600
25/04/2022 0:00;2510;1540;970;636;1874;237,46;50;442,7;1700
25/04/2022 1:00;2680;1540;1140;618;2062;273,88;50;498,8;1500
25/04/2022 2:00;2660;1510;1150;613;2047;275,71;50;491,8;1700
25/04/2022 3:00;2640;1500;1140;607;2033;264,93;50;472,4;1600
25/04/2022 4:00;2680;1540;1140;609;2071;254;50;468,2;1600
25/04/2022 5:00;2700;1560;1140;560;2140;228,98;50;435,2;1200
25/04/2022 6:00;1720;1720;;6;1714;184,89;50;404;0
25/04/2022 7:00;3590;1300;2290;1;3589;176,18;50;294;0
25/04/2022 8:00;2630;1490;1140;1;2629;184,81;50;349,9;0
25/04/2022 9:00;2750;1610;1140;2;2748;189,31;50;385,3;0
25/04/2022 10:00;2810;1660;1150;2;2808;192,81;50;403,1;0
25/04/2022 11:00;2860;1720;1140;1;2859;232,95;50;486,7;0
25/04/2022 12:00;2780;1640;1140;3;2777;221,85;50;445,8;0
25/04/2022 13:00;2780;1640;1140;1;2779;267,58;50;520,8;0
25/04/2022 14:00;2760;1620;1140;1;2759;281,25;50;536,6;0
25/04/2022 15:00;2720;1570;1150;2;2718;266,41;50;496,8;0
25/04/2022 16:00;2670;1530;1140;1;2669;236,01;50;437,6;0
25/04/2022 17:00;2490;1350;1140;2;2488;226,61;50;373,4;0
25/04/2022 18:00;2440;1290;1150;2;2438;226,01;50;356,1;0
25/04/2022 19:00;2480;1340;1140;1;2479;212,97;50;352,4;0
25/04/2022 20:00;2900;1760;1140;2;2898;204,71;50;448,3;0
25/04/2022 21:00;2850;1710;1140;2;2848;201,35;50;429,8;0
25/04/2022 22:00;2750;1610;1140;315;2435;199,58;50;401,8;800
25/04/2022 23:00;2670;1520;1150;630;2040;219,15;50;409,1;1500
26/04/2022 0:00;2650;1510;1140;644;2006;241,62;50;440,3;1600
26/04/2022 1:00;2640;1500;1140;624;2016;281;50;496,5;1700
26/04/2022 2:00;2610;1470;1140;625;1985;286,76;50;495;1500
26/04/2022 3:00;2600;1460;1140;621;1979;270,01;50;467,2;1600
26/04/2022 4:00;2620;1470;1150;623;1997;255;50;448,4;1400
26/04/2022 5:00;2640;1500;1140;405;2235;230,24;50;420,4;1100
26/04/2022 6:00;2750;1610;1140;60;2690;206,72;50;413,3;100
26/04/2022 7:00;2790;1640;1150;2;2788;198,01;50;406,7;0
26/04/2022 8:00;2390;1250;1140;2;2388;196,36;50;308;0
26/04/2022 9:00;2210;1070;1140;1;2209;194,53;50;261,6;0
26/04/2022 10:00;2220;1080;1140;1;2219;197,51;50;267,3;0
26/04/2022 11:00;2300;1160;1140;2;2298;209,94;50;301,5;0
26/04/2022 12:00;2240;1090;1150;1;2239;240,59;50;316,7;0
26/04/2022 13:00;2250;1110;1140;2;2248;244,67;50;327,1;0
26/04/2022 14:00;2220;1080;1140;2;2218;265,98;50;341,3;0
26/04/2022 15:00;2200;1060;1140;1;2199;252,74;50;320,9;0
26/04/2022 16:00;2190;1040;1150;2;2188;215;50;275,6;0
26/04/2022 17:00;2150;1010;1140;2;2148;211,5;50;264,1;0
26/04/2022 18:00;2140;1000;1140;1;2139;207,66;50;257,7;0
26/04/2022 19:00;2180;1040;1140;1;2179;200,62;50;260,6;0
26/04/2022 20:00;2660;1520;1140;2;2658;193,22;50;369,7;0
26/04/2022 21:00;2710;1570;1140;2;2708;190,96;50;378,3;0
26/04/2022 22:00;2700;1550;1150;311;2389;191,35;50;374,1;700
26/04/2022 23:00;2630;1490;1140;613;2017;206,49;50;382,2;1600
27/04/2022 0:00;2610;1470;1140;650;1960;239,31;50;425,3;1700
27/04/2022 1:00;2420;1280;1140;621;1799;267,9;50;406,9;1500
27/04/2022 2:00;2770;1620;1150;618;2152;266,33;50;512,5;1700
27/04/2022 3:00;2220;1080;1140;616;1604;254,94;50;329,3;1400
27/04/2022 4:00;2590;1450;1140;619;1971;235,33;50;413,7;1600
27/04/2022 5:00;2600;1460;1140;201;2399;202,57;50;368,8;400
27/04/2022 6:00;2320;1180;1140;1;2319;214,63;50;312,3;0
27/04/2022 7:00;2230;1090;1140;1;2229;201,94;50;274,6;0
27/04/2022 8:00;2280;1130;1150;1;2279;198;50;280,2;0
27/04/2022 9:00;2150;1010;1140;2;2148;201,37;50;253,9;0
27/04/2022 10:00;2160;1020;1140;2;2158;201,5;50;256,5;0
27/04/2022 11:00;2220;1070;1150;1;2219;218,35;50;287,1;0
27/04/2022 12:00;2200;1060;1140;3;2197;255;50;323,3;0
27/04/2022 13:00;2210;1070;1140;1;2209;283,37;50;356,7;0
27/04/2022 14:00;2200;1060;1140;1;2199;279,29;50;349;0
27/04/2022 15:00;2150;1010;1140;2;2148;251,26;50;304,3;0
27/04/2022 16:00;2180;1030;1150;1;2179;224,93;50;283,2;0
27/04/2022 17:00;2130;990;1140;2;2128;212,39;50;259,8;0
27/04/2022 18:00;2100;960;1140;2;2098;208;50;247,7;0
27/04/2022 19:00;2130;990;1140;1;2129;200,09;50;247,6;0
27/04/2022 20:00;2630;1480;1150;2;2628;197,05;50;365,6;0
27/04/2022 21:00;2760;1620;1140;2;2758;196,3;50;399;0
27/04/2022 22:00;2750;1610;1140;301;2449;197,13;50;397,9;800
27/04/2022 23:00;2750;1610;1140;641;2109;217,63;50;430,9;1600
28/04/2022 0:00;2660;1520;1140;638;2022;255;50;463,6;1500
28/04/2022 1:00;2680;1530;1150;627;2053;279,09;50;503,5;1700
28/04/2022 2:00;2620;1480;1140;612;2008;284,91;50;495,7;1500
28/04/2022 3:00;2200;1060;1140;619;1581;268,91;50;338;1700
28/04/2022 4:00;2230;1090;1140;618;1612;253,56;50;330,9;1600
28/04/2022 5:00;2190;1050;1140;615;1575;222,78;50;286,4;1300
28/04/2022 6:00;2340;1190;1150;1;2339;206,05;50;304,7;100
28/04/2022 7:00;2470;1330;1140;1;2469;203,15;50;336,7;0
28/04/2022 8:00;2600;1460;1140;1;2599;202,52;50;368,7;0
28/04/2022 9:00;2780;1640;1140;2;2778;203,23;50;415,3;0
28/04/2022 10:00;2860;1720;1140;1;2859;205,09;50;438,8;0
28/04/2022 11:00;2820;1670;1150;1;2819;213,86;50;440,6;0
28/04/2022 12:00;2810;1670;1140;4;2806;255,77;50;510,6;0
28/04/2022 13:00;2820;1680;1140;1;2819;280,06;50;554,5;0
28/04/2022 14:00;2830;1690;1140;2;2828;291,22;50;576,7;0
28/04/2022 15:00;2790;1640;1150;1;2789;256,34;50;502,4;0
28/04/2022 16:00;2750;1610;1140;1;2749;230,33;50;451,3;0
28/04/2022 17:00;2600;1460;1140;2;2598;217,4;50;390,4;0
28/04/2022 18:00;2440;1300;1140;1;2439;208,37;50;335,9;0
28/04/2022 19:00;2330;1190;1140;2;2328;197,25;50;294,2;0
28/04/2022 20:00;2530;1390;1140;1;2529;195,24;50;340,9;0
28/04/2022 21:00;2900;1760;1140;3;2897;195,04;50;431,3;0
28/04/2022 22:00;2860;1720;1140;331;2529;206;50;440,3;700
28/04/2022 23:00;2770;1630;1140;672;2098;216,3;50;434,1;1600
29/04/2022 0:00;2690;1550;1140;643;2047;246,98;50;460,3;1700
29/04/2022 1:00;2690;1540;1150;626;2064;262,08;50;480,6;1500
29/04/2022 2:00;2640;1500;1140;620;2020;265,87;50;473,8;1700
29/04/2022 3:00;2650;1510;1140;630;2020;254,97;50;460,5;1700
29/04/2022 4:00;2680;1540;1140;616;2064;241,56;50;449;1400
29/04/2022 5:00;2710;1570;1140;628;2082;213,86;50;414,3;1700
29/04/2022 6:00;2860;1710;1150;611;2249;204,78;50;435,7;1600
29/04/2022 7:00;2700;1560;1140;154;2546;189,1;50;373;0
29/04/2022 8:00;2660;1520;1140;3;2657;189,91;50;364,7;0
29/04/2022 9:00;2830;1690;1140;1;2829;187,47;50;401,3;0
29/04/2022 10:00;3440;2300;1140;2;3438;189,96;50;551,9;0
29/04/2022 11:00;3700;2560;1140;2;3698;194,81;50;626,7;0
29/04/2022 12:00;3410;2260;1150;1;3409;201;50;567,3;0
29/04/2022 13:00;2540;1400;1140;1;2539;206,59;50;359,2;0
29/04/2022 14:00;2380;1240;1140;1;2379;210,01;50;322,4;0
29/04/2022 15:00;2370;1220;1150;2;2368;205,85;50;312,1;0
29/04/2022 16:00;2260;1120;1140;1;2259;195,95;50;275,5;0
29/04/2022 17:00;2140;1000;1140;3;2137;186,58;50;236,6;0
29/04/2022 18:00;1920;780;1140;2;1918;180,04;50;179,4;0
29/04/2022 19:00;1770;630;1140;1;1769;172,94;50;140,5;0
29/04/2022 20:00;2930;1790;1140;1;2929;166,35;50;387,3;0
29/04/2022 21:00;3590;2440;1150;2;3588;159,69;50;511,6;0
29/04/2022 22:00;3740;2600;1140;320;3420;158,44;50;541,9;800
29/04/2022 23:00;3710;2570;1140;636;3074;192,02;50;622;1600
30/04/2022 0:00;3630;2490;1140;632;2998;226,09;50;687,5;1600
30/04/2022 1:00;3590;2440;1150;615;2975;246,97;50;724,6;1600
30/04/2022 2:00;3540;2400;1140;609;2931;252,64;50;726,3;1600
30/04/2022 3:00;3540;2400;1140;605;2935;247,11;50;713,1;1600
30/04/2022 4:00;3360;2220;1140;419;2941;239,09;50;641,8;1000
30/04/2022 5:00;3020;1880;1140;1;3019;219;50;505,7;0
30/04/2022 6:00;3120;1980;1140;3;3117;206;50;506,9;0
30/04/2022 7:00;3260;2110;1150;31;3229;199,7;50;526,9;0
30/04/2022 8:00;3450;2310;1140;1;3449;197,56;50;571,9;0
30/04/2022 9:00;3580;2440;1140;2;3578;192,2;50;591;0
30/04/2022 10:00;3640;2500;1140;2;3638;197,43;50;618,6;0
30/04/2022 11:00;3670;2530;1140;2;3668;201,32;50;635,8;0
30/04/2022 12:00;3640;2490;1150;2;3638;195;50;610,1;0
30/04/2022 13:00;3590;2450;1140;1;3589;194,95;50;600,1;0
30/04/2022 14:00;3570;2430;1140;1;3569;186,94;50;575,8;0
30/04/2022 15:00;3520;2380;1140;2;3518;182,04;50;552,3;0
30/04/2022 16:00;3450;2310;1140;1;3449;177,31;50;525,1;0
30/04/2022 17:00;3380;2230;1150;1;3379;176,5;50;505,1;0
30/04/2022 18:00;3220;2080;1140;3;3217;174,92;50;467,8;0
30/04/2022 19:00;3150;2010;1140;2;3148;150,74;50;403,5;0
30/04/2022 20:00;3070;1930;1140;1;3069;140,4;50;367,5;0
30/04/2022 21:00;3600;2450;1150;1;3599;138,9;50;462,8;0
30/04/2022 22:00;3730;2590;1140;314;3416;155,9;50;533,3;800
30/04/2022 23:00;3680;2540;1140;616;3064;187,04;50;602,1;1700
1/05/2022 0:00;3630;2490;1140;640;2990;215,85;50;662;1500
1/05/2022 1:00;3590;2450;1140;616;2974;249,43;50;733,6;1800
1/05/2022 2:00;3460;2320;1140;609;2851;254,94;50;707,5;1600
1/05/2022 3:00;2920;1770;1150;612;2308;243,03;50;518,7;1600
1/05/2022 4:00;2950;1810;1140;348;2602;239,72;50;524,4;700
1/05/2022 5:00;3020;1880;1140;2;3018;215,97;50;500;0
1/05/2022 6:00;3160;2020;1140;40;3120;206,46;50;518;0
1/05/2022 7:00;3280;2130;1150;91;3189;199,87;50;532,2;0
1/05/2022 8:00;3420;2280;1140;2;3418;194,69;50;557,9;0
1/05/2022 9:00;3560;2420;1140;1;3559;193,76;50;589,9;0
1/05/2022 10:00;3630;2490;1140;2;3628;196,34;50;613,4;0
1/05/2022 11:00;3650;2510;1140;2;3648;209,96;50;652,5;0
1/05/2022 12:00;3600;2450;1150;1;3599;248,88;50;732,3;0
1/05/2022 13:00;3590;2450;1140;2;3588;270;50;784;0
1/05/2022 14:00;3590;2450;1140;2;3588;264,57;50;770,7;0
1/05/2022 15:00;3590;2450;1140;1;3589;238,98;50;708;0
1/05/2022 16:00;3470;2320;1150;1;3469;194,27;50;566,7;0
1/05/2022 17:00;3370;2230;1140;2;3368;189,97;50;535,1;0
1/05/2022 18:00;3210;2070;1140;2;3208;182,31;50;480,9;0
1/05/2022 19:00;3170;2030;1140;1;3169;190,45;50;488,1;0
1/05/2022 20:00;3060;1920;1140;3;3057;187,65;50;456,3;0
1/05/2022 21:00;3610;2470;1140;1;3609;185,05;50;580,6;0
1/05/2022 22:00;3730;2580;1150;317;3413;188,2;50;614,6;800
1/05/2022 23:00;3610;2470;1140;640;2970;218,72;50;663,7;1500
2/05/2022 0:00;3600;2460;1140;636;2964;238,5;50;709,7;1600
2/05/2022 1:00;3560;2420;1140;626;2934;257,47;50;744,1;1600
2/05/2022 2:00;3350;2200;1150;617;2733;265,41;50;693,9;1700
2/05/2022 3:00;2920;1780;1140;537;2383;253,52;50;540,3;1300
2/05/2022 4:00;2920;1780;1140;1;2919;241,11;50;518,2;0
2/05/2022 5:00;3040;1900;1140;3;3037;219,92;50;512,8;0
2/05/2022 6:00;3080;1940;1140;131;2949;184,5;50;454,9;0
2/05/2022 7:00;3020;1880;1140;414;2606;182,09;50;436,3;400
2/05/2022 8:00;2980;1830;1150;1;2979;184,08;50;428,4;0
2/05/2022 9:00;3010;1870;1140;2;3008;185,12;50;439,7;0
2/05/2022 10:00;3030;1890;1140;1;3029;187,04;50;448;0
2/05/2022 11:00;3080;1930;1150;2;3078;191,19;50;465,5;0
2/05/2022 12:00;3040;1900;1140;1;3039;236,26;50;543,9;0
2/05/2022 13:00;3060;1920;1140;1;3059;255,96;50;587,4;0
2/05/2022 14:00;3030;1890;1140;3;3027;232,7;50;534,3;0
2/05/2022 15:00;3010;1870;1140;1;3009;206,07;50;478,9;0
2/05/2022 16:00;2970;1830;1140;1;2969;200,24;50;457,9;0
2/05/2022 17:00;2960;1820;1140;2;2958;195,17;50;446,2;0
2/05/2022 18:00;2960;1820;1140;2;2958;197,29;50;450,1;0
2/05/2022 19:00;2900;1760;1140;1;2899;194,89;50;431;0
2/05/2022 20:00;3490;2340;1150;2;3488;195,54;50;574,6;0
2/05/2022 21:00;3640;2500;1140;2;3638;197,99;50;620;0
2/05/2022 22:00;3620;2480;1140;332;3288;218,99;50;667,1;800
2/05/2022 23:00;3580;2440;1140;686;2894;249,96;50;731,9;1700
3/05/2022 0:00;3170;2030;1140;646;2524;269,94;50;649,5;1500
3/05/2022 1:00;3060;1920;1140;633;2427;270,23;50;614,8;1600
3/05/2022 2:00;2900;1750;1150;625;2275;261,77;50;545,6;1700
3/05/2022 3:00;2970;1830;1140;616;2354;253,21;50;554,9;1500
3/05/2022 4:00;3030;1890;1140;626;2404;228,94;50;527,2;1700
3/05/2022 5:00;2930;1790;1140;627;2303;206;50;458,2;1600
3/05/2022 6:00;3030;1880;1150;598;2432;200;50;470;1600
3/05/2022 7:00;3060;1920;1140;236;2824;200,34;50;480,7;0
3/05/2022 8:00;3100;1960;1140;1;3099;201,12;50;492,2;0
3/05/2022 9:00;3020;1880;1140;1;3019;201,14;50;472,1;0
3/05/2022 10:00;3040;1900;1140;1;3039;224,32;50;521,2;0
3/05/2022 11:00;1980;1950;30;2;1978;256,58;50;597,8;0
3/05/2022 12:00;1920;1920;0;2;1918;296,9;50;666;0
3/05/2022 13:00;2530;1920;610;2;2528;280,1;50;633,8;0
3/05/2022 14:00;3060;1920;1140;2;3058;255,09;50;585,8;0
3/05/2022 15:00;3010;1870;1140;1;3009;217,63;50;500,5;0
3/05/2022 16:00;3010;1860;1150;1;3009;184,37;50;435,9;0
3/05/2022 17:00;2990;1850;1140;2;2988;184,39;50;433,6;0
3/05/2022 18:00;2940;1800;1140;1;2939;184,16;50;421,5;0
3/05/2022 19:00;2900;1760;1140;2;2898;186;50;415,4;0
3/05/2022 20:00;3370;2230;1140;2;3368;200;50;557,5;0
3/05/2022 21:00;3370;2230;1140;2;3368;206,24;50;571,4;0
3/05/2022 22:00;3370;2230;1140;293;3077;229,31;50;622,9;800
3/05/2022 23:00;3320;2180;1140;606;2714;249,98;50;654;1600
4/05/2022 0:00;3270;2130;1140;579;2691;275,44;50;693,2;1400
4/05/2022 1:00;3080;1940;1140;625;2455;281,49;50;643,1;1600
4/05/2022 2:00;2870;1720;1150;598;2272;263,37;50;539;1600
4/05/2022 3:00;2890;1750;1140;589;2301;246,9;50;519,6;1500
4/05/2022 4:00;2920;1780;1140;582;2338;232,47;50;502,8;1500
4/05/2022 5:00;2940;1800;1140;595;2345;225,2;50;495,4;1600
4/05/2022 6:00;3020;1880;1140;588;2432;208,44;50;485,9;1500
4/05/2022 7:00;3020;1870;1150;391;2629;208,12;50;482,7;500
4/05/2022 8:00;3070;1930;1140;2;3068;205,09;50;492,3;0
4/05/2022 9:00;2960;1820;1140;1;2959;204,9;50;463,9;0
4/05/2022 10:00;2940;1800;1140;1;2939;220,77;50;487,4;0
4/05/2022 11:00;3010;1870;1140;2;3008;254,96;50;570,3;0
4/05/2022 12:00;2970;1830;1140;2;2968;275,06;50;594,9;0
4/05/2022 13:00;2990;1840;1150;1;2989;268,02;50;585,2;0
4/05/2022 14:00;3010;1870;1140;2;3008;252,96;50;566,5;0
4/05/2022 15:00;2960;1820;1140;2;2958;235,03;50;518,8;0
4/05/2022 16:00;2940;1800;1140;1;2939;232,09;50;507,8;0
4/05/2022 17:00;2900;1760;1140;2;2898;223,49;50;481,3;0
4/05/2022 18:00;2910;1770;1140;1;2909;215,04;50;469,1;0
4/05/2022 19:00;2870;1730;1140;2;2868;210,9;50;451,4;0
4/05/2022 20:00;3210;2070;1140;2;3208;199,63;50;516,7;0
4/05/2022 21:00;3360;2220;1140;1;3359;206,57;50;569,6;0
4/05/2022 22:00;3390;2260;1130;292;3098;229;50;630,5;900
4/05/2022 23:00;3390;2250;1140;596;2794;245,52;50;664,9;1400
5/05/2022 0:00;3270;2130;1140;613;2657;263;50;666,7;1600
5/05/2022 1:00;3270;2120;1150;601;2669;276,61;50;692,4;1600
5/05/2022 2:00;3290;2150;1140;592;2698;259,96;50;666,4;1500
5/05/2022 3:00;3190;2050;1140;595;2595;251,84;50;618,8;1600
5/05/2022 4:00;2900;1760;1140;606;2294;238,52;50;507,8;1600
5/05/2022 5:00;2950;1810;1140;599;2351;220,69;50;489,9;1500
5/05/2022 6:00;3100;1950;1150;606;2494;213,74;50;514,3;1600
5/05/2022 7:00;3260;2120;1140;158;3102;207,56;50;546;0
5/05/2022 8:00;3480;2340;1140;2;3478;204,02;50;594,4;0
5/05/2022 9:00;3600;2460;1140;1;3599;206,57;50;631,2;0
5/05/2022 10:00;3700;2560;1140;2;3698;219,07;50;688,8;0
5/05/2022 11:00;3750;2600;1150;1;3749;255,91;50;795,4;0
5/05/2022 12:00;3650;2510;1140;2;3648;274,92;50;815,5;0
5/05/2022 13:00;3630;2490;1140;2;3628;262,97;50;779,3;0
5/05/2022 14:00;3620;2480;1140;1;3619;236,8;50;711,3;0
5/05/2022 15:00;3650;2510;1140;1;3649;220;50;677,7;0
5/05/2022 16:00;3540;2400;1140;2;3538;208,13;50;619,5;0
5/05/2022 17:00;3430;2290;1140;2;3428;207,4;50;589,4;0
5/05/2022 18:00;3270;2130;1140;1;3269;191,81;50;515,1;0
5/05/2022 19:00;3170;2050;1120;3;3167;190,01;50;492;0
5/05/2022 20:00;3310;2190;1120;1;3309;187,01;50;519,1;0
5/05/2022 21:00;3750;2650;1100;1;3749;192,7;50;643,2;0
5/05/2022 22:00;3750;2640;1110;309;3441;211,59;50;690,6;700
5/05/2022 23:00;3620;2510;1110;613;3007;239,09;50;725,6;1500
6/05/2022 0:00;3590;2470;1120;589;3001;256,79;50;757,8;1600
6/05/2022 1:00;3620;2500;1120;587;3033;262,69;50;781,7;1600
6/05/2022 2:00;3290;2160;1130;587;2703;255,91;50;660,8;1500
6/05/2022 3:00;2960;1820;1140;577;2383;247,78;50;542;1600
6/05/2022 4:00;3050;1910;1140;586;2464;235,46;50;545,2;1600
6/05/2022 5:00;3040;1900;1140;591;2449;225,12;50;522,7;1600
6/05/2022 6:00;3180;2040;1140;588;2592;216,94;50;544,6;1500
6/05/2022 7:00;3290;2150;1140;383;2907;207,36;50;553,3;500
6/05/2022 8:00;3530;2390;1140;1;3529;200,01;50;597,5;0
